Student_ID,Age,Gender,Study_Hours_Per_Day,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Internet_Quality,Part_Time_Job,Extracurricular_Involvement,AI_Tool_Usage_Hours_Per_Week,Previous_Semester_GPA,Productivity_Score,Performance_Category,Prediction
6274,20.0,0,7.2,7.0,9.0,1.1,65.6,66.3,4.3,10.6,6.5,7.5,1,0,5.0,3.4,7.09,62.36,2,2
6275,21.0,0,2.9,8.4,8.1,1.3,100.0,78.7,8.8,2.3,3.8,4.2,0,0,4.8,0.7,8.13,71.44,0,0
6276,21.0,1,6.2,6.6,6.0,2.2,100.0,44.4,6.1,1.1,2.8,8.7,0,0,0.0,1.5,4.74,62.15,2,2
6277,18.0,1,4.6,5.9,7.1,2.3,96.6,80.3,6.1,6.9,7.0,7.1,1,0,2.0,0.9,7.11,59.96,2,2
6278,19.0,0,1.6,9.3,8.0,3.4,82.9,90.6,9.5,3.4,3.6,1.0,0,0,0.0,6.2,7.89,57.01,2,2
6279,23.0,1,6.7,5.5,6.0,1.7,40.0,100.0,4.7,4.9,9.9,7.7,0,1,1.8,9.3,6.88,47.57,2,2
6280,18.0,0,4.7,7.2,3.0,3.6,95.3,91.6,4.8,4.7,5.542839731870811,8.6,0,1,4.050203624516392,0.9,6.23,77.12,0,0
6281,23.0,1,4.219583121504829,6.1,6.7,0.5,68.0,28.8,7.7,0.4,7.2,6.3,0,0,1.5,6.4,8.42,39.36,1,1
6282,21.0,0,3.8,5.8,8.5,3.1,72.7,100.0,6.4,5.6,9.2,7.3,0,0,4.4,2.7,8.3,63.34,0,0
6283,22.0,0,5.6,8.0,7.5,2.5,91.7,100.0,8.3,2.1,6.8,10.0,1,1,3.3,8.9,7.04,78.6,0,0
6284,22.0,1,0.7,6.7,6.1,4.8,100.0,58.4,4.6,2.9,5.0,1.0,1,0,1.0,3.2,5.54,27.65,1,1
6285,18.0,1,3.2,7.5,7.4,5.0,100.0,67.8,6.4,3.1,9.1,7.3,2,1,3.8,4.6,6.16,60.17,2,2
6286,21.0,0,1.7,4.1,5.4,2.7,82.2,100.0,5.8,4.8,6.7,4.0,0,1,2.6,5.3,5.01,33.33,1,1
6287,23.0,2,3.5,7.7,8.6,0.0,89.6,76.0,5.1,2.2,4.6,8.5,0,0,4.3,1.1,3.33,54.12,2,2
6288,20.0,0,5.1,6.1,9.4,0.3,65.6,64.4,3.2,2.0,3.3,5.3,1,1,0.6,0.6,7.52,47.37,2,2
6289,25.0,1,3.0,4.6,2.8,5.0,58.9,61.5,5.1,1.6,4.0,6.8,1,0,3.8,5.3,9.08,43.28,1,1
6290,20.0,1,5.9,9.5,8.8,2.7,94.0,100.0,4.8,7.6,8.0,2.5,0,0,4.6,8.6,7.47,68.32,0,0
6291,17.0,1,2.5,7.8,11.6,6.1,84.2,89.2,8.8,1.3,5.3,7.8,0,0,9.2,3.6,4.95,51.4,2,2
6292,19.0,1,6.0,7.3,7.3,4.6,61.2,70.0,7.2,1.6,9.4,3.3,2,0,1.5,5.8,7.73,40.41,1,1
6293,25.0,0,6.8,8.6,8.5,3.5,79.4,100.0,7.0,2.4,6.9,5.3,1,1,3.2,5.5447261663286005,6.7,56.16,2,2
6294,19.0,0,6.2,7.3,4.4,3.2,88.0,73.4,5.6,3.1,7.3,8.7,1,0,10.0,7.3,4.72,66.53,0,0
6295,23.0,1,4.219583121504829,6.0,4.7,0.9,91.8,96.8,4.0,11.2,4.1,7.5,0,0,4.8,6.5,5.3,71.65,0,0
6296,24.0,1,0.0,6.8,5.5,1.9,88.2,85.5,6.5,0.8,5.542839731870811,5.4,1,0,0.6,2.5,4.18,49.36,2,2
6297,19.0,1,5.4,6.1,5.0,3.7,75.3,68.9,9.1,2.9,2.5,2.8,0,0,0.0,5.0,5.22,50.48,2,2
6298,17.0,1,3.9,6.3,2.7,2.4,69.0,84.0,4.1,2.4,3.8,5.6,0,0,4.8,5.3,4.98,59.48,2,2
6299,22.0,0,2.2,5.4,5.6,3.8,81.5,84.7,7.0,1.8,4.2,4.9,0,1,2.6,7.8,7.55,52.74,2,2
6300,19.0,0,3.1,5.7,8.1,4.9,90.4,89.4,5.0,1.9,5.1,4.8,0,0,2.3,12.5,6.96,49.99,2,2
6301,22.0,1,7.1,8.2,2.8,2.7,91.8,100.0,6.0,1.5,9.9,4.3,0,1,5.3,1.3,5.97,64.46,0,0
6302,20.0,0,1.9,7.4,6.4,2.2,100.0,100.0,5.7,5.1,4.3,5.1,1,1,2.1,9.2,7.64,68.4,0,0
6303,20.0,1,5.1,6.3,6.4,1.4,80.5,82.4,7.0,3.8,8.4,5.5,0,0,4.1,8.0,4.73,44.44,1,1
6304,22.0,1,4.6,5.7,5.2,4.5,65.6,40.7,5.7,1.1,3.1,10.0,0,0,6.5,17.1,3.13,40.28,1,1
6305,19.0,0,3.5,6.5,7.2,4.4,94.1,90.8,4.9,3.7,4.3,3.5,2,0,4.6,2.9,7.7,59.57,2,2
6306,20.0,0,5.5,4.8,7.0,6.9,81.1,70.3,2.5,0.5,6.0,8.5,2,1,7.3,5.1,3.88,31.84,1,1
6307,19.0,1,7.5,7.2,5.1,3.3,63.3,44.6,6.5,3.8,7.7,8.7,0,0,1.6,4.2,6.05,58.95,2,2
6308,19.0,1,3.6,8.2,8.7,2.8,88.1,87.4,7.3,0.9,5.5,1.0,1,1,2.9,7.4,3.4,49.48,2,2
6309,20.0,1,3.7,10.0,7.4,3.8,98.4,82.9,6.1,0.9,5.1,4.2,1,0,5.1,4.7,5.94,52.47,2,2
6310,23.0,1,5.4,5.6,9.9,2.5,85.0,60.5,5.8,0.1,7.2,5.8,0,0,2.4,4.1,5.98,42.92,1,1
6311,19.0,0,6.0,8.2,5.8,1.4,98.5,53.7,9.3,0.9,5.9,6.3,2,0,5.0,6.4,6.07,66.69,0,0
6312,20.0,0,3.9,6.1,5.2,3.2,73.7,100.0,9.6,0.4,2.3,2.7,1,0,5.0,3.4,7.89,67.45,0,0
6313,21.0,1,3.6,5.5,5.5,3.8,70.5,84.1,8.4,6.9,8.9,5.5,0,0,7.4,2.6,5.06,53.28,2,2
6314,18.0,1,0.0,5.5,8.9,3.9,91.1,60.8,6.7,0.6,6.3,6.9,1,0,7.0,19.0,4.82,23.03,1,1
6315,18.0,1,2.6,7.2,5.6,3.8,75.4,86.9,6.2,1.1,5.9,2.7,1,0,6.5,14.0,6.489753023681269,50.61,2,2
6316,24.0,0,1.9,5.8,5.8,4.9,95.7,67.4,3.7,10.7,6.0,5.9,0,0,2.0,5.3,8.75,53.35,2,2
6317,22.0,1,5.6,6.2,10.9,3.9,82.2,84.8,1.8,0.4,2.4,4.0,1,0,7.5,7.3,8.6,48.29,2,2
6318,21.0,0,3.7,6.4,2.6,3.5,95.8,80.7,9.0,4.0,2.2,5.5,0,0,2.7,3.1,7.85,83.74,0,0
6319,21.0,1,3.6,6.0,6.047861775435752,0.7,88.2,28.8,6.3,1.7,9.5,4.2,0,1,5.0,12.9,5.46,26.47,1,1
6320,16.0,0,4.2,5.9,5.8,3.4,68.3,76.9,10.0,1.5,4.8,5.1,1,1,10.0,4.2,7.72,60.71,2,2
6321,21.0,0,2.5,3.8,5.4,2.7,54.1,72.0,4.7,5.1,5.4,5.1,0,0,6.5,6.4,6.33,25.04,1,1
6322,20.0,0,7.3,7.1,3.6,1.0,90.2,61.7,6.9,4.8,4.8,9.7,0,1,4.5,3.4,7.98,81.08,0,0
6323,20.0,2,6.8,7.1,4.3,3.9,87.3,52.2,8.2,2.5,6.0,10.0,0,0,0.0,1.9,6.07,61.72,2,2
6324,19.0,0,7.4,6.0,5.0,3.9,66.8,71.1,4.6,1.2,4.1,10.0,1,0,8.6,2.4,7.06,57.53,2,2
6325,17.0,0,5.6,7.5,7.2,3.8,90.4,68.7,5.4,1.6,4.6,1.0,1,1,7.4,3.8,8.32,55.94,2,2
6326,18.0,1,4.1,8.8,8.1,4.0,98.1,86.7,5.6,1.5,5.1,7.4,1,0,2.7,3.3,8.66,66.66,0,0
6327,25.0,1,7.4,7.0,1.6,3.2,70.8,72.4,5.1,2.7,6.5,5.4,0,0,4.5,4.3,4.75,50.48,2,2
6328,19.0,1,2.8,8.7,3.0,2.6,54.9,76.6,6.9,5.1,6.9,3.7,1,1,2.6,2.4,10.0,55.91,2,2
6329,20.0,0,2.5,9.9,7.4,6.2,92.6,80.9,6.1,0.8,5.5,9.2,0,0,4.3,3.5,7.16,66.36,0,0
6330,16.0,0,3.0,10.0,7.6,3.3,96.5,66.6,1.5,9.0,1.5,5.7,1,1,5.5,2.0,5.13,51.39,2,2
6331,16.0,1,5.2,5.5,2.3,0.0,70.5,57.1,6.2,5.0,7.6,8.0,1,0,6.4,3.0,6.489753023681269,56.08,2,2
6332,22.0,0,2.7,5.5,8.2,0.0,90.1,100.0,6.8,4.8,6.9,5.957923664122137,2,0,3.1,5.5,7.17,62.87,2,2
6333,20.0,0,3.9,6.4,6.0,5.2,84.3,73.6,5.9,1.0,2.5,7.5,0,0,7.0,8.6,4.59,57.97,2,2
6334,20.0,0,1.0,7.2,7.9,0.0,78.6,71.2,9.6,4.1,5.3,5.3,1,1,0.8,4.0,4.41,49.81,2,2
6335,18.0,0,5.2,9.1,3.9,2.0,87.5,100.0,6.8,8.3,4.8,5.3,0,0,3.4,17.6,4.6,78.43,0,0
6336,22.0,2,1.2,7.8,2.5,0.8,73.5,100.0,6.1,3.5,8.0,6.2,0,0,4.050203624516392,1.3,4.7,62.58,2,2
6337,18.0,1,2.3,5.4,5.2,2.5,65.7,100.0,8.0,15.0,6.9,9.2,1,0,1.2,7.1,4.66,61.84,2,2
6338,18.0,1,6.6,6.2,5.3,3.7,85.3,68.0,10.0,4.7,2.9,8.3,0,0,5.2,7.6,7.09,68.68,0,0
6339,20.0,0,4.219583121504829,6.9,5.2,1.8,83.5,81.3,5.7,3.6,10.0,5.5,1,1,2.3,6.7,8.32,52.99,2,2
6340,18.0,1,4.9,5.1,5.0,1.5,46.9,85.5,8.3,2.6,5.5,5.8,0,1,3.2,6.8,5.29,34.83,1,1
6341,18.0,1,4.8,7.0,10.2,4.3,64.6,100.0,10.0,1.3,7.1,9.9,1,0,2.5,4.5,4.65,63.9,0,0
6342,21.0,0,3.1,5.5,1.8,7.7,71.3,82.6,5.5,4.7,5.2,3.3,0,0,3.7,4.2,7.06,44.31,1,1
6343,21.0,0,2.7,4.9,3.9,4.0,86.8,83.4,3.4,2.9,3.6,1.9,1,1,2.6,7.6,7.44,34.82,1,1
6344,23.0,0,3.5,5.8,5.0,1.4,60.2,56.8,7.0,2.1,4.4,4.1,2,0,1.1,1.0,4.28,33.62,1,1
6345,19.0,1,1.2,7.5,6.1,4.6,75.8,52.4,9.0,1.5,1.5,10.0,0,0,7.4,5.4,8.15,59.7,2,2
6346,17.0,0,4.7,7.5,7.8,6.1,100.0,99.4,5.4,2.9,1.2,3.4,0,0,7.4,4.1,7.09,71.35,0,0
6347,18.0,1,4.3,7.1,8.2,4.9,80.9,81.2,8.4,2.8,4.9,4.0,2,0,5.6,1.6,5.75,60.1,2,2
6348,25.0,1,2.3,6.976601980998585,8.7,0.2,81.7,83.1,4.1,1.4,4.0,5.957923664122137,1,0,8.9,1.9,7.2,59.76,2,2
6349,21.0,0,7.3,8.2,7.2,4.0,79.2,94.3,5.5,2.2,4.9,6.4,1,0,7.0,0.9,7.48,75.16,0,0
6350,22.0,1,5.4,7.3,1.7,2.2,92.8,90.3,5.8,2.1,3.5,8.6,0,0,6.1,4.9,4.36,77.87,0,0
6351,16.0,1,5.6,7.1,1.8,3.1,80.5,88.0,5.7,3.8,10.0,8.8,1,0,1.8,13.9,4.49,69.59,0,0
6352,20.0,0,3.2,7.2,8.9,2.3,77.1,86.4,4.1,2.7,6.3,5.1,2,0,1.0,3.8,6.489753023681269,58.21,2,2
6353,16.0,1,4.2,6.8,8.7,4.3,82.0,77.5,5.3,2.0,5.6,6.8,0,0,4.3,11.4,5.77,56.78,2,2
6354,21.0,2,5.5,4.2,7.6,2.4,97.2,78.8,1.7,1.7,8.4,6.5,0,0,4.3,1.9,7.87,41.84,1,1
6355,20.134890807516506,0,4.5,8.5,3.9,5.6,85.2,91.5,7.5,7.8,10.0,5.957923664122137,1,1,0.0,15.4,10.0,66.4,0,0
6356,25.0,2,7.4,7.5,5.2,3.0,80.7,58.1,6.1,7.9,2.7,7.2,0,1,2.1,9.2,3.71,50.31,2,2
6357,20.0,1,3.8,5.4,5.0,2.6,95.3,56.1,8.5,4.0,6.3,6.3,1,0,5.6,7.7,3.92,56.22,2,2
6358,20.0,0,3.2,8.9,3.4,4.0,73.2,76.5,5.8,4.5,4.6,6.7,2,0,0.6,1.3,4.85,60.68,2,2
6359,20.134890807516506,1,5.5,6.2,6.6,3.6,40.0,77.7,2.0,3.7,6.8,4.6,0,1,5.9,3.0,7.03,34.56,1,1
6360,21.0,0,1.7,6.9,11.4,4.1,85.8,74.2518720906699,6.7,1.1,5.9,8.8,0,0,3.1,5.7,5.78,53.65,2,2
6361,16.0,1,6.0,8.3,4.8,2.8,85.7,71.0,4.5,7.0,3.6,3.7,0,1,4.1,5.0,7.12,51.66,2,2
6362,20.0,1,1.6,7.3,9.2,5.4,71.9,61.0,8.4,7.9,7.7,4.2,0,0,2.3,5.4,8.39,51.31,2,2
6363,18.0,0,4.219583121504829,8.7,3.8,4.8,76.5,85.8,5.5,0.3,5.4,10.0,0,0,5.6,4.6,4.25,58.69,2,2
6364,20.0,1,2.9,6.5,2.2,3.0,96.4,99.2,5.991217524197657,3.8,6.3,5.1,0,0,6.3,4.4,4.96,62.55,2,2
6365,20.0,1,5.2,9.2,8.5,4.5,85.9,81.6,4.0,3.0,7.4,6.2,0,1,3.8,16.7,7.88,57.45,2,2
6366,21.0,1,6.0,6.0,5.5,2.5,99.2,48.8,6.5,1.3,7.4,5.6,0,0,5.5,6.4,7.09,53.39,2,2
6367,19.0,0,4.5,8.7,9.2,4.0,83.5,80.0,7.3,1.3,4.3,3.5,2,1,3.1,3.1,3.75,47.65,2,2
6368,18.0,1,1.8,6.976601980998585,9.7,4.5,78.0,40.2,5.3,2.9,4.9,3.1,0,1,9.2,8.1,8.32,20.91,1,1
6369,20.0,1,2.4,5.6,5.3,3.4,89.2,74.3,3.1,5.9,4.8,4.9,1,0,2.5,6.4,5.66,55.05,2,2
6370,23.0,1,2.7,7.4,9.4,1.5,84.8,38.8,5.6,2.0,3.0,5.2,0,0,4.4,5.9,7.38,53.82,2,2
6371,21.0,0,0.4,6.5,3.8,0.9,85.7,67.3,2.0,0.4,5.2,4.1,2,1,6.3,1.8,8.52,37.52,1,1
6372,19.0,0,6.5,6.9,3.8,3.5,77.0,84.2,4.5,3.9,6.5,7.0,1,0,6.2,1.5,4.88,62.96,2,2
6373,24.0,1,4.4,7.1,8.7,1.7,72.6,69.9,5.6,1.9,3.3,8.0,0,1,0.0,4.0,5.34,58.65,2,2
6374,24.0,1,1.9,5.5,2.1,4.9,73.1,95.7,8.2,2.2,5.7,6.7,0,0,3.6,11.3,9.6,47.44,2,2
6375,18.0,1,7.1,5.5,6.0,0.3,86.8,78.9,6.6,2.4,7.6,5.957923664122137,0,0,4.5,4.5,4.28,46.35,1,1
6376,16.0,1,2.8,7.3,9.1,5.4,88.4,54.8,5.1,1.9,7.9,8.2,2,0,1.6,0.6,5.77,38.83,1,1
6377,22.0,1,4.7,6.1,9.3,3.1,45.8,91.2,5.0,9.1,1.7,7.3,1,0,2.5,3.9,5.31,47.29,2,2
6378,23.0,0,2.5,8.7,4.9,1.5,70.5,87.4,4.8,2.6,1.0,9.4,0,1,7.5,2.4,5.55,78.53,0,0
6379,25.0,0,0.2,6.8,8.5,2.2,59.3,97.9,8.0,3.0,5.2,4.6,0,0,1.7,5.7,7.03,52.6,2,2
6380,24.0,2,1.5,7.9,3.2,2.6,73.5,87.8,2.7,5.4,4.6,4.2,2,0,0.4,3.7,6.32,45.78,1,1
6381,21.0,1,3.3,7.6,4.3,3.9,72.2,83.5,4.1,3.9,2.8,7.8,0,1,9.2,3.9,7.83,59.18,2,2
6382,20.0,0,6.0,6.2,6.6,0.8,81.9,57.1,2.7,0.9,4.9,6.0,1,1,5.5,1.5,5.4,40.88,1,1
6383,16.0,0,4.9,4.4,6.9,1.3,82.4,89.6,7.3,1.8,4.1,6.5,2,0,2.2,4.9,6.0,50.5,2,2
6384,18.0,0,4.5,8.5,3.4,2.4,100.0,72.4,9.3,3.5,3.7,10.0,1,0,7.5,2.8,7.2,87.92,0,0
6385,20.0,0,0.2,5.7,10.7,2.9,84.8,89.5,7.3,5.8,3.7,3.9,1,0,3.6,7.0,10.0,61.17,2,2
6386,21.0,1,6.7,6.5,1.3,4.3,88.3,100.0,7.4,4.7,5.5,6.9,0,0,4.5,3.8,9.66,87.5,0,0
6387,20.0,1,4.6,6.8,6.1,3.5,61.5,96.7,4.8,4.4,1.0,6.4,0,1,2.3,2.1,6.0,52.96,2,2
6388,22.0,0,4.0,6.9,6.5,2.3,75.6,80.1,7.1,0.6,5.1,8.7,0,0,10.0,1.0,8.4,78.32,0,0
6389,18.0,1,6.5,8.3,1.6,3.4,65.9,76.3,4.3,1.7,5.542839731870811,1.4,2,1,7.8,4.2,7.22,35.41,1,1
6390,21.0,1,6.7,7.0,9.3,3.3,87.8,67.5,4.7,4.1,7.3,5.0,0,1,1.8,1.1,5.88,56.18,2,2
6391,17.0,1,6.5,6.8,4.1,2.5,80.7,33.2,5.9,2.3,4.6,7.3,1,0,3.6,1.2,6.92,48.46,2,2
6392,19.0,1,3.7,8.3,6.2,3.2,75.6,75.8,6.1,5.0,7.9,6.1,0,0,4.2,15.5,6.57,50.54,2,2
6393,22.0,0,2.2,7.8,6.8,0.0,92.4,65.8,9.9,1.1,8.7,6.3,2,1,1.2,9.6,5.34,51.61,2,2
6394,22.0,1,6.2,6.0,2.4,4.7,76.5,80.8,7.9,0.8,6.1,4.5,0,0,2.3,1.5,4.92,47.87,2,2
6395,25.0,1,1.5,5.5,3.3,4.0,97.3,65.7,6.3,6.5,2.9,7.3,1,1,3.3,9.9,9.47,65.88,0,0
6396,18.0,0,8.1,5.9,9.9,5.7,97.2,79.0,9.8,0.6,3.7,8.6,1,0,5.1,7.4,6.54,58.62,2,2
6397,20.0,1,4.3,6.9,5.8,1.5,71.7,97.4,10.0,3.6,3.5,9.7,1,0,1.0,1.0,5.7,68.73,0,0
6398,20.134890807516506,2,2.1,5.4,1.0,4.0,94.5,77.8,6.0,1.6,2.0,6.3,1,0,1.2,2.8,8.87,68.41,0,0
6399,20.0,1,1.7,7.1,5.2,0.0,81.5,55.4,6.8,7.8,7.8,5.9,2,0,1.8,2.9,4.56,51.96,2,2
6400,23.0,2,1.6,6.8,5.9,0.0,74.9,60.0,3.3,3.5,10.0,6.6,0,0,6.2,9.1,4.94,35.63,1,1
6401,22.0,0,4.5,3.7,6.5,2.6,85.1,87.4,6.4,3.7,5.6,4.2,0,0,1.0,4.9,6.05,45.38,1,1
6402,24.0,0,4.2,5.2,1.0,2.0,59.4,88.6,4.5,4.7,4.0,5.4,0,1,6.2,7.0,4.42,49.04,2,2
6403,18.0,1,1.7,3.2,5.9,4.9,73.0,59.3,1.9,5.3,7.0,4.1,1,1,0.0,2.5,8.4,5.8,1,1
6404,23.0,1,3.5,6.6,3.9,5.1,85.4,74.5,8.2,1.9,8.1,6.9,2,0,3.6,2.5,6.23,56.63,2,2
6405,16.0,0,1.5,8.4,6.6,5.3,76.2,91.3,6.2,8.0,4.0,4.5,1,1,0.0,1.3,6.53,54.37,2,2
6406,24.0,0,5.4,4.5,7.3,4.1,94.0,100.0,4.1,6.3,6.1,6.2,0,1,3.5,0.7,9.18,54.76,2,2
6407,19.0,1,4.1,5.3,7.0,4.2,74.8,78.2,2.0,0.9,1.7,6.2,1,1,5.2,10.0,5.61,45.74,1,1
6408,19.0,1,3.4,6.8,9.5,0.7,81.6,71.4,4.7,2.6,5.8,5.6,0,1,3.4,2.5,8.91,48.96,2,2
6409,20.0,1,1.6,5.6,11.5,5.5,78.4,68.3,4.5,3.1,3.3,9.4,0,1,4.6,10.6,5.12,39.43,1,1
6410,24.0,0,3.6,5.6,3.2,5.3,60.1,77.6,5.8,5.6,6.2,7.9,1,1,2.6,11.3,3.47,56.98,2,2
6411,16.0,1,3.4,7.7,5.0,0.5,85.1,100.0,2.2,0.5,4.3,7.3,2,0,5.2,7.5,6.489753023681269,60.59,2,2
6412,19.0,0,4.8,6.4,7.9,3.8,84.1,77.6,6.9,4.7,5.5,8.0,0,0,5.2,6.1,8.51,66.4,0,0
6413,23.0,0,4.5,5.1,5.7,2.0,54.9,84.0,7.4,1.6,10.0,4.8,0,0,2.4,5.4,9.13,46.7,2,2
6414,19.0,0,5.8,4.3,1.0,6.3,47.9,49.4,3.1,4.1,5.542839731870811,4.3,0,0,6.2,6.3,5.96,20.43,1,1
6415,18.0,0,3.2,9.9,5.5,1.2,74.1,100.0,2.3,2.4,6.6,7.3,1,0,4.3,5.5,6.53,56.87,2,2
6416,19.0,1,0.5,8.5,9.1,3.2,96.0,99.1,8.2,1.4,5.1,4.1,2,0,4.0,11.6,8.81,57.62,2,2
6417,19.0,2,6.2,6.4,2.5,3.3,100.0,69.7,5.7,1.8,1.6,4.6,1,0,4.9,7.5,7.27,67.5,0,0
6418,24.0,0,2.3,7.1,6.6,2.9,56.3,73.1,7.4,2.2,4.1,5.7,2,0,5.2,1.9,5.99,43.3,1,1
6419,22.0,0,2.0,6.4,1.2,6.9,100.0,96.2,6.2,4.2,4.3,1.0,0,0,4.3,1.9,5.88,60.17,2,2
6420,20.0,1,4.1,7.7,8.2,6.0,95.1,100.0,5.8,3.3,6.8,4.3,1,0,5.7,1.7,6.26,71.46,0,0
6421,25.0,0,4.8,5.9,6.6,0.1,72.4,44.7,8.3,5.1,5.542839731870811,7.8,2,0,7.6,3.1,7.73,55.07,2,2
6422,20.0,1,3.1,6.3,4.6,3.9,100.0,65.8,7.8,6.0,6.2,6.3,1,0,3.2,4.1,9.59,81.68,0,0
6423,16.0,1,3.1,7.6,5.0,3.0,86.1,67.9,6.8,1.7,7.5,7.3,0,1,1.5,6.1,5.59,56.87,2,2
6424,18.0,0,3.4,8.9,2.3,4.5,77.0,93.7,7.0,1.0,3.0,7.6,1,0,7.1,1.1,6.57,65.87,0,0
6425,20.0,0,7.0,8.0,8.5,3.4,56.9,81.4,5.0,8.1,10.0,4.0,1,0,2.9,6.4,6.12,40.87,1,1
6426,17.0,0,4.2,8.6,4.0,1.5,81.3,65.8,7.2,2.5,1.8,1.5,1,1,6.3,5.1,5.64,60.45,2,2
6427,24.0,1,2.3,6.6,7.3,1.1,80.5,49.5,9.4,1.5,2.6,6.2,0,0,7.8,3.8,6.55,64.78,0,0
6428,22.0,0,2.3,6.2,3.6,2.3,100.0,93.2,8.3,2.6,6.3,5.4,0,0,4.050203624516392,17.4,4.75,61.46,2,2
6429,18.0,1,3.7,4.5,11.5,2.8,67.7,71.4,1.9,4.8,3.1,4.6,2,0,3.8,2.5,7.8,29.92,1,1
6430,21.0,0,4.7,7.1,9.9,3.3,68.5,54.2,7.0,3.1,5.6,4.7,2,0,2.5,3.3,6.21,44.51,1,1
6431,22.0,1,5.2,7.5,11.2,2.0,73.4,62.7,7.2,1.0,3.9,8.4,0,0,7.6,0.4,5.2,55.79,2,2
6432,24.0,0,4.4,6.6,11.5,6.1,100.0,67.3,8.5,3.7,6.6,4.1,1,1,6.0,16.3,5.35,54.33,2,2
6433,24.0,0,2.5,6.0,4.4,4.0,65.0,69.6,8.7,1.0,5.4,7.1,0,0,2.8,7.4,8.69,63.32,0,0
6434,20.0,1,3.4,8.6,3.8,4.6,97.0,56.2,7.1,2.8,4.2,7.6,1,0,8.8,3.3,8.24,72.8,0,0
6435,22.0,1,5.7,7.8,11.1,2.8,59.7,56.4,3.3,2.6,5.4,8.3,2,1,0.1,6.5,4.01,24.11,1,1
6436,21.0,0,1.9,8.7,5.6,1.1,85.6,100.0,5.8,6.7,10.0,3.1,1,1,2.7,5.7,8.19,61.44,2,2
6437,20.0,0,3.3,5.8,8.1,4.6,81.3,80.9,4.3,4.6,5.3,5.5,1,0,6.0,2.0,5.53,50.78,2,2
6438,17.0,0,5.4,6.1,4.4,1.2,70.9,67.6,3.4,0.9,2.4,10.0,0,1,2.7,11.1,4.94,53.35,2,2
6439,17.0,0,6.0,8.6,4.5,0.0,89.3,81.8,9.1,7.0,1.5,10.0,1,0,2.5,0.7,9.81,100.0,0,0
6440,20.0,1,3.8,6.9,8.1,4.0,69.6,74.2518720906699,5.0,3.9,4.0,10.0,0,0,5.7,6.4,7.31,66.35,0,0
6441,18.0,1,3.4,6.3,1.1,1.6,59.0,58.7,10.0,0.7,6.0,7.6,2,0,1.6,1.6,5.67,60.44,2,2
6442,16.0,1,1.6,6.4,8.0,2.4,75.9,40.5,5.2,3.4,8.7,6.7,1,1,4.8,2.9,8.0,47.46,2,2
6443,22.0,1,5.3,7.0,7.3,4.2,68.1,65.4,4.4,1.2,7.5,4.3,2,0,1.4,3.9,8.41,41.16,1,1
6444,16.0,0,6.8,8.3,4.7,3.03210685483871,83.4,71.7,5.991217524197657,3.2,3.8,5.957923664122137,1,0,3.3,4.9,8.72,68.27,0,0
6445,21.0,1,9.3,6.8,6.1,0.1,76.3,73.0,5.8,2.1,2.6,8.1,1,1,4.4,2.7,6.91,57.89,2,2
6446,20.0,0,5.0,8.0,6.5,5.2,100.0,42.0,6.6,5.4,5.0,5.1,2,0,5.3,6.6,7.17,62.02,2,2
6447,25.0,0,4.1,7.6,6.6,2.9,75.9,100.0,4.8,3.8,5.3,2.8,0,0,1.0,6.2,8.28,51.37,2,2
6448,20.0,0,2.4,5.9,7.7,5.3,83.6,100.0,4.8,5.4,4.6,7.1,2,1,1.7,1.7,5.92,48.66,2,2
6449,16.0,0,0.4,5.9,4.0,4.1,64.9,83.0,4.9,7.1,6.9,10.0,0,0,4.2,1.8,8.9,65.12,0,0
6450,20.0,1,4.6,6.4,12.7,4.2,74.5,75.5,3.7,5.6,3.4,7.0,1,0,3.2,0.8,6.91,50.06,2,2
6451,23.0,0,8.9,5.3,5.5,3.3,68.1,74.2518720906699,8.1,8.1,5.1,5.0,0,1,4.050203624516392,5.0,8.29,48.93,2,2
6452,25.0,1,6.7,6.3,5.7,3.3,95.4,85.4,6.5,1.4,6.1,7.5,1,0,6.5,4.7,5.61,69.39,0,0
6453,20.0,1,6.4,9.0,10.9,5.0,70.2,72.9,6.3,1.8,2.1,4.5,0,0,4.8,12.6,6.05,48.65,2,2
6454,19.0,0,4.7,7.0,1.4,4.5,71.5,97.5,7.5,2.3,6.2,5.0,2,0,2.9,5.8,9.15,67.38,0,0
6455,24.0,1,4.9,6.0,10.8,1.9,83.9,91.5,6.8,8.1,7.6,7.0,0,1,5.3,7.6,4.72,55.18,2,2
6456,18.0,2,0.0,9.5,6.2,3.9,70.7,59.7,10.0,1.1,7.2,2.5,1,0,6.4,3.6,7.77,36.92,1,1
6457,21.0,0,5.7,5.8,4.7,1.9,98.3,62.6,6.9,1.9,5.4,6.6,2,0,4.7,1.0,3.03,64.77,0,0
6458,19.0,0,3.0,5.7,3.2,2.4,100.0,92.5,1.5,1.9,3.1,5.7,1,0,3.9,3.1,6.04,62.65,2,2
6459,16.0,1,2.8,8.6,2.8,4.0,68.3,87.5,4.9,2.1,3.6,5.8,0,0,6.7,1.9,5.1,56.14,2,2
